,Human,BLEU-1,BLEU-4,ROUGE-L,METEOR,CIDEr,BERTScore,BLEU-1-KPQA,ROUGE-L-KPQA,BERTScore-KPQA
0,2.4,0.18749999998828132,2.8787878179013993e-09,0.22989949748743718,0.09757088211471898,0.4400093559852075,0.4954906404018402,0.3527521528851461,0.44662572593219246,0.6231250762939453
1,4.777777777777779,0.7058823528581315,0.4481501735486609,0.7058823529411764,0.4613874519396641,4.74673475706827,0.832075834274292,0.9200800473613091,0.9783574513000884,0.9628849029541016
2,3.0,0.14685210998544312,8.965480643477216e-06,0.2011873350923483,0.12038815012983729,0.034024150561035436,0.4991626739501953,0.17782151583353456,0.19508240642130734,0.5126547813415527
3,1.0,0.14630799454877857,1.9852724995501482e-09,0.2684268426842684,0.12172030445294581,0.37104395894325676,0.7141149640083313,0.028843969284117834,0.15165797973853135,0.5539008378982544
4,3.2,0.4117647058581315,2.4623953023675646e-05,0.36563436563436563,0.18386244467959476,1.0600313746344148,0.5652002692222595,0.36628700781273305,0.29291555345348114,0.64585280418396
5,3.4,0.5134171189184995,3.792150159322016e-05,0.6379084967320262,0.30119009046097056,2.1186825408110668,0.8490832448005676,0.5004198910761262,0.7216288515869153,0.8767049908638
6,1.25,0.27272727270247943,2.950234362881453e-05,0.28818897637795277,0.1660634068927703,1.6111802371707502,0.5597879886627197,0.32407733606586,0.23560803692104776,0.5707929730415344
7,5.0,0.3333333332962964,5.612222323540175e-09,0.5495495495495495,0.38291593123796863,1.5793867240806807,0.863539457321167,0.9254967349012087,0.9866751108246063,0.9589313864707947
8,1.8,0.3159745128511315,2.3302012901184297e-05,0.37423312883435583,0.14522695641492447,0.9403240313938208,0.5750578045845032,0.3069588977679736,0.3845473154867427,0.6361070871353149
9,4.888888888888889,0.5647181218464112,0.3993160133977512,0.7478108581436078,0.3401985160016793,4.635811763646517,0.8601565361022949,0.5737534149153505,0.9618531268627677,0.9320806860923767
10,4.75,0.4543004567159363,2.839730284068095e-05,0.43571428571428567,0.23210744628243274,1.8233778348237268,0.67991042137146,0.603209214837184,0.6689440363696708,0.7784250378608704
11,1.125,0.23076923073372793,3.636227045901134e-09,0.23076923076923084,0.15362561100609806,0.889011294810562,0.5908006429672241,0.28362633544673477,0.1473972242654158,0.5164827108383179
12,4.888888888888889,0.3647542671275065,0.350537777903658,0.577027027027027,0.3437263605899521,2.925962914383638,0.8550873398780823,0.49464207750191946,1.0031289101805767,0.8974812030792236
13,1.375,0.06847172467808692,2.976918800403072e-13,0.1550190597204574,0.0922160688406183,0.1417418346351136,0.4159858524799347,0.038348907917440334,0.11033901175319362,0.4178468883037567
14,3.375,0.24999999997500005,1.712473044716128e-05,0.25,0.09189982349711248,0.7699263113695533,0.42439791560173035,0.17098835294069495,0.1704184488503122,0.48592859506607056
15,4.0,0.5066024564181081,3.6389546774360928e-09,0.4259115593483321,0.27164081172402554,0.8939332733420013,0.7896518111228943,0.5841453139678053,0.6178629399717681,0.8730335831642151
16,3.75,0.24999999998437505,3.0934588292167494e-09,0.28110599078341014,0.14945300983324747,0.6177347417101625,0.6755411624908447,0.34710194018339285,0.3846559255543711,0.7028774619102478
17,1.25,0.23300975854205383,1.9218320973629807e-05,0.36381709741550694,0.1815520789340408,0.3785120776375632,0.6821519136428833,0.06528386459716957,0.15158255907098064,0.5658867359161377
18,3.125,0.4084142154989203,5.950214278111528e-13,0.3090172239108409,0.1735211267605634,0.8311781736008512,0.6482649445533752,0.4687058401470438,0.44689882657247587,0.6977896094322205
19,1.6666666666666667,0.030119421185196366,2.010198698687365e-13,0.05854126679462573,0.02292263610315186,0.03420686541613807,0.444165974855423,0.08218365898509403,0.22346018549563273,0.4896897077560425
20,1.5555555555555556,0.5054422162587139,0.3258798046964367,0.5147679324894514,0.2509310685253418,3.574232270189606,0.6916884183883667,0.09057896950302298,0.04052720560832292,0.49161046743392944
21,4.875,0.7954127258804594,0.5648198096315044,0.8341880341880341,0.42505195064556167,5.857564532485041,0.9385973215103149,0.7608475516638613,0.7390211110032974,0.9757424592971802
22,4.5,0.76327311344054,0.43883551835626833,0.7233201581027668,0.4187523151789864,4.640811489455297,0.9006242156028748,0.8243812707750807,0.9092269193517024,0.920502245426178
23,3.6,0.4999999999687501,0.30620490880240453,0.5622119815668203,0.3172955552784624,2.6858960576914614,0.7193170785903931,0.8577975888794263,0.8827587075766614,0.9262658953666687
24,1.5,0.7142857141836736,6.500593259109356e-05,0.7800511508951408,0.3707170930065749,3.6281579621995723,0.8574549555778503,0.6838337476736908,0.7163037684042921,0.7917248606681824
25,1.5,0.1999999999800001,4.463236137318893e-09,0.26180257510729615,0.10764386749798885,0.7016484808123411,0.4397646486759186,0.17401926741417104,0.18011439085262754,0.482368528842926
26,1.2222222222222223,0.7692307691715977,0.6652049900527017,0.8460471567267683,0.4856604859161882,6.617643431572979,0.8929761648178101,0.30352683462790603,0.40783604402388607,0.6553842425346375
27,4.875,0.7054014371737114,6.800874736195394e-05,0.7587064676616916,0.4381202008259522,4.124359914721421,0.9421883225440979,0.8543008910819134,0.7859128918783342,0.8927095532417297
