,Human,BLEU-1,BLEU-4,ROUGE-L,METEOR,CIDEr,BERTScore,BLEU-1-KPQA,ROUGE-L-KPQA,BERTScore-KPQA
0,1.4285714285714286,0.27272727267768604,4.4116293584506874e-09,0.2727272727272727,0.10389191932813102,0.8685535373315896,0.5566478967666626,0.40532419618082727,0.3868851686051052,0.687235414981842
1,3.8,0.5765126763500621,0.43886443797168,0.6340956340956342,0.36031444608394125,4.654804355722801,0.7743614315986633,0.7105468684276728,0.9172673731795246,0.9242400527000427
2,2.2,0.009266640253008258,4.028821490249472e-14,0.09450038729666925,0.061316603368171456,0.0002388629555788991,0.47582679986953735,0.0034721652443572655,0.08643335868627787,0.42627158761024475
3,3.0,0.17571821130980603,2.2907788779156415e-09,0.2544316996871741,0.14829643471121073,0.5404776909684137,0.7203008532524109,0.005012238071601809,0.043239394881727976,0.5911183953285217
4,4.0,0.7328516840269012,0.7241907706261214,0.8124306326304108,0.48117669976168176,7.133330901800193,0.8947352766990662,0.7062286587735415,0.9465582970442543,0.9325959086418152
5,2.833333333333333,0.26666666663111116,2.222984954892396e-05,0.2666666666666666,0.08684902945860465,0.7623782713027181,0.48976945877075195,0.15610809715553658,0.1795927468076534,0.5472057461738586
6,4.714285714285714,0.4999999999000002,3.753119267926982e-05,0.4,0.31494981776494824,2.426622328083595,0.7811754941940308,0.9212943885279574,0.9939532275792906,0.9882407784461975
7,1.875,0.22222222219753096,5.071215336254801e-09,0.3663663663663663,0.2653720344568475,0.9983841222079675,0.6316787004470825,0.004840513976559044,0.006198086226821629,0.2760951519012451
8,1.5,0.3159745128511315,2.3302012901184297e-05,0.37423312883435583,0.14522695641492447,1.0026467132962205,0.5787726044654846,0.15876131531499357,0.24067700390199706,0.5403593182563782
9,4.375,0.5647181218464112,0.3993160133977512,0.7478108581436078,0.3401985160016793,4.713535134712536,0.8550726175308228,0.47236656816284506,0.9938407977205311,0.9465879797935486
10,5.0,0.5333333332622223,0.3479159474637,0.5333333333333332,0.26522500350601685,3.0247731422890247,0.6995573043823242,0.5899644021017865,0.7302356174222492,0.8697623014450073
11,1.6666666666666667,0.07667036787299863,4.955696291900591e-13,0.07942708333333334,0.08548872728288091,0.08061041332175099,0.5708337426185608,0.16678256861527377,0.008367428440041496,0.45669329166412354
12,4.777777777777779,0.5458775936321948,0.5338147522208271,0.6949367088607595,0.4359410570282357,4.776814544919073,0.862134575843811,0.6160824634095867,0.8414243425484453,0.9272780418395996
13,2.7142857142857144,0.06847172467808692,2.976918800403072e-13,0.1550190597204574,0.0922160688406183,0.14905211978183464,0.4075929522514343,0.014401066998967415,0.00360631325360578,0.30850639939308167
14,1.7777777777777777,0.14330626209565045,1.4823030832547334e-05,0.1671232876712329,0.09023417540373649,0.5976854501453086,0.5039463043212891,0.07525095237561927,0.03277036838324908,0.4938819110393524
15,3.8,0.4390493088166814,0.1776899899169256,0.44309927360774815,0.2550313803692933,0.9202484243135871,0.6741070747375488,0.33617230128467374,0.2572720059815936,0.6666373014450073
